s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.5801978E+002, 6.2501299E+001,-1.9071849E+001,-4.2707600E+001,-4.0054345E+000,-3.8805013E-003, 0.0000000E+000, 0.0000000E+000,-3.4026616E+000,-3.2874642E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.5900262E+002, 6.2985389E+001,-1.9302122E+001,-3.7626425E+001,-3.9710101E+000,-3.9857344E-003, 0.0000000E+000, 0.0000000E+000, 2.1134762E+000, 2.0818463E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6000952E+002, 6.3131979E+001,-1.9446720E+001,-3.8654965E+001,-4.0859122E+000,-3.8866412E-003, 0.0000000E+000, 0.0000000E+000, 1.1029398E+000, 9.4049407E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6101038E+002, 6.3025676E+001,-1.9139346E+001,-4.1107340E+001,-3.9515353E+000,-3.9876716E-003, 0.0000000E+000, 0.0000000E+000,-1.2197351E+000,-1.1765325E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6201282E+002, 6.3039083E+001,-1.9160523E+001,-4.0930098E+001,-3.7792907E+000,-3.9559639E-003, 0.0000000E+000, 0.0000000E+000,-8.3104858E-001,-8.3478484E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6300555E+002, 6.3083747E+001,-1.9139448E+001,-3.4205022E+001,-3.6955453E+000,-3.9437110E-003, 0.0000000E+000, 0.0000000E+000, 5.9990004E+000, 6.0397876E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6400287E+002, 6.3271711E+001,-1.9246011E+001,-4.6404081E+001,-3.8320051E+000,-3.8816161E-003, 0.0000000E+000, 0.0000000E+000,-6.1707345E+000,-6.2142686E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6500195E+002, 6.2942436E+001,-1.9230137E+001,-3.8658874E+001,-3.9424203E+000,-3.9413817E-003, 0.0000000E+000, 0.0000000E+000, 1.3248351E+000, 1.1070642E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6602045E+002, 6.3088512E+001,-1.9160328E+001,-3.8285953E+001,-3.9852567E+000,-3.9755041E-003, 0.0000000E+000, 0.0000000E+000, 1.5768038E+000, 1.6529988E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6701221E+002, 6.2798969E+001,-1.9226268E+001,-4.2074128E+001,-3.8689957E+000,-3.9559049E-003, 0.0000000E+000, 0.0000000E+000,-2.3693161E+000,-2.3743780E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6800458E+002, 6.3422885E+001,-1.9360091E+001,-3.9479780E+001,-3.9032615E+000,-3.9710812E-003, 0.0000000E+000, 0.0000000E+000, 7.9490809E-001, 6.7578139E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.6901154E+002, 6.2592434E+001,-1.9081755E+001,-3.9015314E+001,-3.9773747E+000,-3.9685494E-003, 0.0000000E+000, 0.0000000E+000, 4.9266746E-001, 5.1402089E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7002039E+002, 6.3522745E+001,-1.9449990E+001,-4.0055944E+001,-3.9245043E+000,-3.9681498E-003, 0.0000000E+000, 0.0000000E+000, 1.9705031E-001, 8.8338106E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7101709E+002, 6.2784021E+001,-1.9066932E+001,-4.0658443E+001,-4.0003564E+000,-4.0092307E-003, 0.0000000E+000, 0.0000000E+000,-1.2558505E+000,-9.4571943E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7201764E+002, 6.3079981E+001,-1.9334248E+001,-3.9751275E+001,-3.9350015E+000,-3.9892295E-003, 0.0000000E+000, 0.0000000E+000, 1.3024745E-001, 5.5467410E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7300629E+002, 6.2855563E+001,-1.9139635E+001,-3.7319138E+001,-3.8756389E+000,-3.9215419E-003, 0.0000000E+000, 0.0000000E+000, 2.5829115E+000, 2.5172300E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7400073E+002, 6.2616982E+001,-1.9109733E+001,-4.1068850E+001,-4.0431641E+000,-3.8169886E-003, 0.0000000E+000, 0.0000000E+000,-1.6413010E+000,-1.6085822E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7501855E+002, 6.3101001E+001,-1.9346889E+001,-4.3453863E+001,-4.2021216E+000,-3.9629252E-003, 0.0000000E+000, 0.0000000E+000,-3.8198587E+000,-3.9058356E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7600531E+002, 6.3134930E+001,-1.9278822E+001,-3.7695002E+001,-4.1899181E+000,-4.0085733E-003, 0.0000000E+000, 0.0000000E+000, 1.8532458E+000, 1.9671797E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7700769E+002, 6.3006316E+001,-1.9324321E+001,-4.0947571E+001,-3.9490788E+000,-3.9966334E-003, 0.0000000E+000, 0.0000000E+000,-1.1511522E+000,-1.2186516E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7800665E+002, 6.2988796E+001,-1.9199695E+001,-3.7938065E+001,-3.6236014E+000,-3.9594986E-003, 0.0000000E+000, 0.0000000E+000, 2.2682675E+000, 2.2234759E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.7901495E+002, 6.2618305E+001,-1.9111560E+001,-4.2054760E+001,-3.6179961E+000,-3.9544264E-003, 0.0000000E+000, 0.0000000E+000,-2.1970485E+000,-2.1699662E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8000897E+002, 6.3308893E+001,-1.9282104E+001,-3.7613542E+001,-3.8551374E+000,-3.9921280E-003, 0.0000000E+000, 0.0000000E+000, 2.5835171E+000, 2.5541170E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8102063E+002, 6.2806692E+001,-1.9124621E+001,-4.2111802E+001,-3.9445784E+000,-3.9300284E-003, 0.0000000E+000, 0.0000000E+000,-2.4073912E+000,-2.3782401E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8202325E+002, 6.3439917E+001,-1.9401007E+001,-3.7057833E+001,-3.9938753E+000,-4.0079834E-003, 0.0000000E+000, 0.0000000E+000, 2.8769960E+000, 2.9831937E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8300806E+002, 6.2710968E+001,-1.9053468E+001,-3.8393035E+001,-3.8044390E+000,-3.9871420E-003, 0.0000000E+000, 0.0000000E+000, 1.4248174E+000, 1.4560389E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8401746E+002, 6.2990137E+001,-1.9189760E+001,-4.2141541E+001,-3.8960446E+000,-3.9857829E-003, 0.0000000E+000, 0.0000000E+000,-2.2552801E+000,-2.2411943E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8501483E+002, 6.3663807E+001,-1.9362531E+001,-3.6402687E+001,-3.8813780E+000,-3.9278824E-003, 0.0000000E+000, 0.0000000E+000, 3.9582969E+000, 4.0132839E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8600177E+002, 6.2687160E+001,-1.9053647E+001,-4.0979287E+001,-3.8345891E+000,-4.0586735E-003, 0.0000000E+000, 0.0000000E+000,-1.0955932E+000,-1.1844214E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8700909E+002, 6.2680958E+001,-1.9033939E+001,-3.9416932E+001,-3.8584766E+000,-3.9671484E-003, 0.0000000E+000, 0.0000000E+000, 2.6975569E-001, 3.6764295E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8800879E+002, 6.2885218E+001,-1.9042062E+001,-4.1246625E+001,-3.7667281E+000,-3.9847822E-003, 0.0000000E+000, 0.0000000E+000,-1.2601292E+000,-1.1741816E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.8902002E+002, 6.3114587E+001,-1.9179734E+001,-3.7840036E+001,-3.7381951E+000,-3.9462834E-003, 0.0000000E+000, 0.0000000E+000, 2.3353336E+000, 2.3526760E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9002008E+002, 6.2757460E+001,-1.9016574E+001,-4.0874039E+001,-3.7220002E+000,-3.9979664E-003, 0.0000000E+000, 0.0000000E+000,-1.0202940E+000,-8.5915074E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9100055E+002, 6.3514594E+001,-1.9260411E+001,-3.8041535E+001,-3.7689126E+000,-3.9529125E-003, 0.0000000E+000, 0.0000000E+000, 2.6413211E+000, 2.4397826E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9200201E+002, 6.2677489E+001,-1.9073293E+001,-4.2508495E+001,-3.9033389E+000,-3.9296995E-003, 0.0000000E+000, 0.0000000E+000,-2.9639204E+000,-2.8115679E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9300879E+002, 6.3180013E+001,-1.9085414E+001,-3.7997923E+001,-3.6849137E+000,-3.9748579E-003, 0.0000000E+000, 0.0000000E+000, 2.3810648E+000, 2.4077867E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9400909E+002, 6.3092997E+001,-1.9241051E+001,-4.1990338E+001,-3.7106170E+000,-3.8485565E-003, 0.0000000E+000, 0.0000000E+000,-1.8293744E+000,-1.8528582E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9500677E+002, 6.3297546E+001,-1.9219831E+001,-3.8812941E+001,-3.8769672E+000,-3.9035926E-003, 0.0000000E+000, 0.0000000E+000, 1.3818403E+000, 1.3839037E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9601373E+002, 6.2873886E+001,-1.9143507E+001,-4.1786720E+001,-3.9315366E+000,-4.0056763E-003, 0.0000000E+000, 0.0000000E+000,-2.0551809E+000,-1.9918833E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9700427E+002, 6.2663162E+001,-1.9023610E+001,-3.9279982E+001,-3.9226248E+000,-3.9543908E-003, 0.0000000E+000, 0.0000000E+000, 5.3653697E-001, 4.3299153E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9801117E+002, 6.3006696E+001,-1.9233054E+001,-3.8498811E+001,-3.9362490E+000,-3.9183814E-003, 0.0000000E+000, 0.0000000E+000, 1.2082959E+000, 1.3346638E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 9.9901886E+002, 6.3259389E+001,-1.9098096E+001,-3.7664467E+001,-3.8887895E+000,-3.9406373E-003, 0.0000000E+000, 0.0000000E+000, 2.5645245E+000, 2.6040957E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0000217E+003, 6.3095985E+001,-1.9370308E+001,-4.2744158E+001,-3.8621087E+000,-3.9778916E-003, 0.0000000E+000, 0.0000000E+000,-2.9156452E+000,-2.8845674E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0010185E+003, 6.2857888E+001,-1.8999760E+001,-3.7290195E+001,-3.8711939E+000,-3.9389161E-003, 0.0000000E+000, 0.0000000E+000, 2.5435248E+000, 2.6928002E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0020146E+003, 6.3517311E+001,-1.9289508E+001,-4.0140022E+001,-3.9665632E+000,-4.0043888E-003, 0.0000000E+000, 0.0000000E+000, 1.5576497E-001, 1.1721335E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0030074E+003, 6.2952363E+001,-1.9085667E+001,-4.2474949E+001,-3.8315410E+000,-4.0028059E-003, 0.0000000E+000, 0.0000000E+000,-2.4726904E+000,-2.4437971E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0040201E+003, 6.2737804E+001,-1.9169996E+001,-4.1708761E+001,-3.7111264E+000,-3.9328150E-003, 0.0000000E+000, 0.0000000E+000,-1.8807401E+000,-1.8560125E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0050150E+003, 6.3287672E+001,-1.9269397E+001,-3.5444549E+001,-3.7767427E+000,-3.9435233E-003, 0.0000000E+000, 0.0000000E+000, 4.8607717E+000, 4.7930399E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0060090E+003, 6.2990889E+001,-1.9024197E+001,-4.2693964E+001,-4.0576014E+000,-3.9342624E-003, 0.0000000E+000, 0.0000000E+000,-2.9420122E+000,-2.7888083E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0070078E+003, 6.3106557E+001,-1.9303948E+001,-4.0047723E+001,-4.2474513E+000,-3.9589402E-003, 0.0000000E+000, 0.0000000E+000,-4.1278883E-001,-4.9652443E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0080059E+003, 6.2917762E+001,-1.9184347E+001,-4.0129790E+001,-4.1689280E+000,-4.0051130E-003, 0.0000000E+000, 0.0000000E+000,-7.6099170E-001,-5.6930890E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0090040E+003, 6.3099877E+001,-1.9215091E+001,-3.7942146E+001,-3.8334585E+000,-4.0229374E-003, 0.0000000E+000, 0.0000000E+000, 2.1174470E+000, 2.1051576E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0100126E+003, 6.3203593E+001,-1.9259018E+001,-3.9977760E+001,-3.7226148E+000,-3.9549710E-003, 0.0000000E+000, 0.0000000E+000, 2.0900746E-001, 2.4024485E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0110103E+003, 6.3136996E+001,-1.9196270E+001,-4.1463998E+001,-3.7915817E+000,-3.9664345E-003, 0.0000000E+000, 0.0000000E+000,-1.3958886E+000,-1.3188205E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0120074E+003, 6.2374034E+001,-1.8892505E+001,-3.9088932E+001,-3.7961327E+000,-3.8976397E-003, 0.0000000E+000, 0.0000000E+000, 5.3341941E-001, 5.9256723E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0130195E+003, 6.3359942E+001,-1.9244109E+001,-4.2004004E+001,-3.7110261E+000,-3.9389592E-003, 0.0000000E+000, 0.0000000E+000,-1.5868360E+000,-1.6031360E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0140196E+003, 6.2956616E+001,-1.8996963E+001,-4.3304435E+001,-3.6639231E+000,-3.9727382E-003, 0.0000000E+000, 0.0000000E+000,-3.1906752E+000,-3.0126783E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0150208E+003, 6.2878292E+001,-1.9040805E+001,-3.9027850E+001,-3.6493864E+000,-3.9669663E-003, 0.0000000E+000, 0.0000000E+000, 1.3433117E+000, 1.1562839E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0160229E+003, 6.2942204E+001,-1.9001668E+001,-3.9340839E+001,-3.5836865E+000,-3.9691255E-003, 0.0000000E+000, 0.0000000E+000, 1.0926302E+000, 1.0120405E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0170172E+003, 6.3446172E+001,-1.9243358E+001,-4.0261876E+001,-3.5799991E+000,-3.9433435E-003, 0.0000000E+000, 0.0000000E+000, 2.8082160E-001, 3.5699602E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0180139E+003, 6.3049912E+001,-1.9068566E+001,-4.3992491E+001,-3.6632066E+000,-3.9858177E-003, 0.0000000E+000, 0.0000000E+000,-3.6963435E+000,-3.6783378E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0190023E+003, 6.2828639E+001,-1.9023281E+001,-3.7984348E+001,-3.7814589E+000,-3.9400521E-003, 0.0000000E+000, 0.0000000E+000, 1.9813429E+000, 2.0356106E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0200190E+003, 6.2807385E+001,-1.9110477E+001,-4.0146505E+001,-3.9138489E+000,-3.8902944E-003, 0.0000000E+000, 0.0000000E+000,-3.1808073E-001,-3.6733656E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0210115E+003, 6.3467134E+001,-1.9127889E+001,-3.8597651E+001,-3.9814810E+000,-3.8888007E-003, 0.0000000E+000, 0.0000000E+000, 1.7199177E+000, 1.7562243E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0220002E+003, 6.2817417E+001,-1.9066285E+001,-4.1126610E+001,-3.9140562E+000,-3.9431733E-003, 0.0000000E+000, 0.0000000E+000,-1.2583963E+000,-1.2934766E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0230130E+003, 6.2540738E+001,-1.9012842E+001,-3.7688018E+001,-3.7838166E+000,-3.8038889E-003, 0.0000000E+000, 0.0000000E+000, 1.9735867E+000, 2.0522578E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0240045E+003, 6.3143904E+001,-1.9106807E+001,-3.9772555E+001,-3.6425801E+000,-3.8589718E-003, 0.0000000E+000, 0.0000000E+000, 7.7563971E-001, 6.1810318E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0250059E+003, 6.3114050E+001,-1.9011466E+001,-4.1298443E+001,-3.6980280E+000,-3.9920839E-003, 0.0000000E+000, 0.0000000E+000,-9.7937062E-001,-8.9787885E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0260138E+003, 6.2921434E+001,-1.9256689E+001,-4.0866954E+001,-3.8377810E+000,-3.9403422E-003, 0.0000000E+000, 0.0000000E+000,-1.0084850E+000,-1.0439310E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0270142E+003, 6.3312046E+001,-1.9299374E+001,-3.9762063E+001,-3.6385514E+000,-3.8667200E-003, 0.0000000E+000, 0.0000000E+000, 6.6185390E-001, 6.0819052E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0280061E+003, 6.2563565E+001,-1.8826677E+001,-3.9121746E+001,-3.6075679E+000,-3.9470467E-003, 0.0000000E+000, 0.0000000E+000, 9.4897434E-001, 1.0036274E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0290072E+003, 6.2783778E+001,-1.8955680E+001,-3.7919425E+001,-3.7587193E+000,-3.9634834E-003, 0.0000000E+000, 0.0000000E+000, 2.0701257E+000, 2.1459904E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0300105E+003, 6.3142211E+001,-1.9094499E+001,-4.1601570E+001,-3.7780542E+000,-3.9343155E-003, 0.0000000E+000, 0.0000000E+000,-1.2246795E+000,-1.3358465E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0310165E+003, 6.2957042E+001,-1.9146626E+001,-3.9311130E+001,-3.7122513E+000,-3.9672569E-003, 0.0000000E+000, 0.0000000E+000, 7.9731431E-001, 7.8306715E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0320129E+003, 6.3126857E+001,-1.9102895E+001,-4.2112904E+001,-3.7076692E+000,-3.9777496E-003, 0.0000000E+000, 0.0000000E+000,-1.8097284E+000,-1.8005886E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0330186E+003, 6.2911362E+001,-1.9000639E+001,-4.0370883E+001,-3.7571523E+000,-3.8567314E-003, 0.0000000E+000, 0.0000000E+000,-1.2037182E-001,-2.2116866E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0340123E+003, 6.3120063E+001,-1.9121376E+001,-3.8794893E+001,-3.7824008E+000,-3.9554885E-003, 0.0000000E+000, 0.0000000E+000, 1.3522427E+000, 1.4174374E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0350216E+003, 6.2845603E+001,-1.9214329E+001,-3.8574175E+001,-3.8092939E+000,-3.9428068E-003, 0.0000000E+000, 0.0000000E+000, 1.3680327E+000, 1.2438620E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0360206E+003, 6.2995169E+001,-1.9026388E+001,-4.3086284E+001,-3.6776433E+000,-3.9635827E-003, 0.0000000E+000, 0.0000000E+000,-2.8411509E+000,-2.7991097E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0370046E+003, 6.2997135E+001,-1.9018928E+001,-4.1149671E+001,-3.5870973E+000,-3.9281294E-003, 0.0000000E+000, 0.0000000E+000,-8.4397481E-001,-7.6248984E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0380095E+003, 6.2831658E+001,-1.9009537E+001,-3.8912337E+001,-3.6290342E+000,-3.8976282E-003, 0.0000000E+000, 0.0000000E+000, 1.1762154E+000, 1.2768520E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0390089E+003, 6.3234584E+001,-1.9262512E+001,-4.1070388E+001,-3.8329796E+000,-3.9483632E-003, 0.0000000E+000, 0.0000000E+000,-1.0212222E+000,-9.3524394E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0400028E+003, 6.3295969E+001,-1.9230857E+001,-4.0795447E+001,-3.8877276E+000,-3.9745509E-003, 0.0000000E+000, 0.0000000E+000,-5.4794117E-001,-6.2203678E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0410077E+003, 6.2459193E+001,-1.8807490E+001,-4.1891279E+001,-3.7959235E+000,-3.9262087E-003, 0.0000000E+000, 0.0000000E+000,-2.0534495E+000,-2.0394258E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0420170E+003, 6.2907493E+001,-1.9161100E+001,-3.7279777E+001,-3.7440722E+000,-3.9648410E-003, 0.0000000E+000, 0.0000000E+000, 2.6374737E+000, 2.7185800E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0430109E+003, 6.3250806E+001,-1.9048403E+001,-3.9176990E+001,-3.5720721E+000,-3.9348868E-003, 0.0000000E+000, 0.0000000E+000, 1.5478642E+000, 1.4494058E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0440073E+003, 6.3200697E+001,-1.9226481E+001,-4.0894275E+001,-3.4786242E+000,-3.9469809E-003, 0.0000000E+000, 0.0000000E+000,-5.5352883E-001,-4.0262923E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0450037E+003, 6.2985838E+001,-1.9010942E+001,-4.2056384E+001,-3.4732543E+000,-3.9811687E-003, 0.0000000E+000, 0.0000000E+000,-1.5415469E+000,-1.5587240E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0460037E+003, 6.2598980E+001,-1.8599856E+001,-3.8936339E+001,-3.4001700E+000,-3.8975399E-003, 0.0000000E+000, 0.0000000E+000, 1.5901317E+000, 1.6587177E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0470110E+003, 6.3727394E+001,-1.9350002E+001,-4.0182775E+001,-3.4726765E+000,-3.9452828E-003, 0.0000000E+000, 0.0000000E+000, 7.1972998E-001, 7.1799497E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0480059E+003, 6.2104432E+001,-1.8484934E+001,-4.1528001E+001,-3.4489315E+000,-3.9147050E-003, 0.0000000E+000, 0.0000000E+000,-1.2928672E+000,-1.3613489E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0490010E+003, 6.3288243E+001,-1.9153642E+001,-4.1647256E+001,-3.4147593E+000,-3.8777969E-003, 0.0000000E+000, 0.0000000E+000,-1.0829416E+000,-9.3129235E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0500095E+003, 6.3505019E+001,-1.9075278E+001,-4.3121924E+001,-3.4306637E+000,-3.8998570E-003, 0.0000000E+000, 0.0000000E+000,-2.0674030E+000,-2.1267467E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0510081E+003, 6.2793729E+001,-1.8913414E+001,-3.7395554E+001,-3.4305618E+000,-3.9681403E-003, 0.0000000E+000, 0.0000000E+000, 3.0499825E+000, 3.0502307E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0520197E+003, 6.3355705E+001,-1.9012641E+001,-3.7311017E+001,-3.3612376E+000,-3.9585485E-003, 0.0000000E+000, 0.0000000E+000, 3.6859580E+000, 3.6668512E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0530159E+003, 6.3272642E+001,-1.9110484E+001,-4.1915817E+001,-3.4656597E+000,-3.9633934E-003, 0.0000000E+000, 0.0000000E+000,-1.2346442E+000,-1.2232819E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0540107E+003, 6.2391750E+001,-1.8572118E+001,-3.5938519E+001,-3.3760584E+000,-3.9424037E-003, 0.0000000E+000, 0.0000000E+000, 4.4963667E+000, 4.5011118E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0550065E+003, 6.3289165E+001,-1.8949175E+001,-4.3186378E+001,-3.5381380E+000,-3.8877896E-003, 0.0000000E+000, 0.0000000E+000,-2.2637061E+000,-2.3884140E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0560142E+003, 6.2924099E+001,-1.8825533E+001,-3.6397788E+001,-3.4972810E+000,-3.8869858E-003, 0.0000000E+000, 0.0000000E+000, 4.2059014E+000, 4.1996096E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0570044E+003, 6.2688003E+001,-1.8984733E+001,-4.1061696E+001,-3.4420174E+000,-3.9362621E-003, 0.0000000E+000, 0.0000000E+000,-8.5078597E-001,-8.0437904E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0580234E+003, 6.3295658E+001,-1.9181770E+001,-3.7999631E+001,-3.5674936E+000,-3.9157179E-003, 0.0000000E+000, 0.0000000E+000, 2.6636253E+000, 2.5428479E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0590023E+003, 6.3326378E+001,-1.9203272E+001,-4.0652914E+001,-3.7361523E+000,-4.0056334E-003, 0.0000000E+000, 0.0000000E+000,-3.4015620E-001,-2.6996507E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0600092E+003, 6.2601331E+001,-1.8805948E+001,-3.8387083E+001,-3.7522747E+000,-3.8679442E-003, 0.0000000E+000, 0.0000000E+000, 1.5547083E+000, 1.6521570E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0610077E+003, 6.3082593E+001,-1.8962889E+001,-4.3994571E+001,-3.7232877E+000,-3.9275846E-003, 0.0000000E+000, 0.0000000E+000,-3.5882229E+000,-3.6020827E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0620074E+003, 6.3006238E+001,-1.8978476E+001,-3.9332722E+001,-3.6430799E+000,-3.9645049E-003, 0.0000000E+000, 0.0000000E+000, 1.0865953E+000, 1.0479949E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0630200E+003, 6.3378633E+001,-1.9451173E+001,-3.9106691E+001,-3.7834001E+000,-3.9605520E-003, 0.0000000E+000, 0.0000000E+000, 1.0999910E+000, 1.0334077E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 1.0640171E+003, 6.3120153E+001,-1.8969300E+001,-4.4539531E+001,-3.6006511E+000,-3.9954679E-003, 0.0000000E+000, 0.0000000E+000,-4.0323751E+000,-3.9933250E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
