s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.8570453E+002, 1.5947449E+002,-7.0391012E+001,-3.2276009E+001,-5.1607698E+001, 8.2841722E-001, 0.0000000E+000, 0.0000000E+000, 6.5109296E+000, 6.0281876E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8600359E+002, 1.6034258E+002,-6.6911290E+001,-3.2269074E+001,-5.1448136E+001, 8.7833712E-001, 0.0000000E+000, 0.0000000E+000, 1.1220968E+001, 1.0592421E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8630676E+002, 1.6274406E+002,-6.8873305E+001,-3.1838873E+001,-5.1177759E+001, 8.3112986E-001, 0.0000000E+000, 0.0000000E+000, 1.2914431E+001, 1.1685248E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8660596E+002, 1.5727402E+002,-6.8487514E+001,-3.1827687E+001,-5.0883026E+001, 8.3801772E-001, 0.0000000E+000, 0.0000000E+000, 7.5425181E+000, 6.9138095E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8690540E+002, 1.7298261E+002,-7.2567197E+001,-3.1451520E+001,-5.0738170E+001, 8.8286823E-001, 0.0000000E+000, 0.0000000E+000, 1.7528003E+001, 1.9108590E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8721223E+002, 1.4643744E+002,-6.5813626E+001,-3.4085421E+001,-5.1191077E+001, 8.2706333E-001, 0.0000000E+000, 0.0000000E+000,-1.8816400E+000,-3.8256216E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8750868E+002, 1.5728126E+002,-6.9770289E+001,-3.6128230E+001,-5.1225577E+001, 8.4036217E-001, 0.0000000E+000, 0.0000000E+000, 7.7166739E-001, 9.9752251E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8780328E+002, 1.6647641E+002,-7.3030356E+001,-3.4000097E+001,-5.1075011E+001, 8.4676386E-001, 0.0000000E+000, 0.0000000E+000, 8.2576803E+000, 9.2177075E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8810071E+002, 1.6529150E+002,-7.1449417E+001,-3.2465336E+001,-5.1302778E+001, 8.8724565E-001, 0.0000000E+000, 0.0000000E+000, 8.5139096E+000, 1.0961210E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8840836E+002, 1.5860444E+002,-6.7921410E+001,-3.1519999E+001,-5.1642069E+001, 8.7283762E-001, 0.0000000E+000, 0.0000000E+000, 7.4742560E+000, 8.3937947E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8871280E+002, 1.6762487E+002,-7.0474508E+001,-2.9112297E+001,-5.1801172E+001, 9.1150427E-001, 0.0000000E+000, 0.0000000E+000, 1.6556156E+001, 1.7148398E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8900636E+002, 1.4638043E+002,-6.5670845E+001,-3.2467706E+001,-5.1575769E+001, 8.5204271E-001, 0.0000000E+000, 0.0000000E+000, 2.0020722E-001,-2.4818447E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8930658E+002, 1.7154797E+002,-7.1088669E+001,-3.3022751E+001,-5.1914009E+001, 9.0649427E-001, 0.0000000E+000, 0.0000000E+000, 1.5774800E+001, 1.6429033E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8960559E+002, 1.5057065E+002,-6.8258617E+001,-3.1665150E+001,-5.1381399E+001, 8.5865755E-001, 0.0000000E+000, 0.0000000E+000, 2.3188959E+000, 1.2414241E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.8990068E+002, 1.6831364E+002,-7.2198057E+001,-3.2817286E+001,-5.1304737E+001, 8.4429509E-001, 0.0000000E+000, 0.0000000E+000, 1.3426681E+001, 1.2837858E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9020996E+002, 1.4820052E+002,-6.5431861E+001,-3.5114079E+001,-5.1793283E+001, 8.0239196E-001, 0.0000000E+000, 0.0000000E+000,-1.7154974E+000,-3.3363088E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9051126E+002, 1.6317404E+002,-6.9995804E+001,-3.7159349E+001,-5.1944005E+001, 8.2350593E-001, 0.0000000E+000, 0.0000000E+000, 3.6278308E+000, 4.8983928E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9081091E+002, 1.6121014E+002,-6.9103926E+001,-3.5768643E+001,-5.2109267E+001, 8.5033369E-001, 0.0000000E+000, 0.0000000E+000, 3.0146919E+000, 5.0786330E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9110472E+002, 1.6777713E+002,-7.1740258E+001,-3.5416282E+001,-5.2068571E+001, 8.7206181E-001, 0.0000000E+000, 0.0000000E+000, 8.1607669E+000, 9.4240816E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9140497E+002, 1.5882020E+002,-6.9178101E+001,-3.4358682E+001,-5.2274855E+001, 8.7916967E-001, 0.0000000E+000, 0.0000000E+000, 3.9844422E+000, 3.8877328E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9170268E+002, 1.6086512E+002,-7.0957320E+001,-3.3382733E+001,-5.2219117E+001, 8.8569049E-001, 0.0000000E+000, 0.0000000E+000, 6.8055658E+000, 5.1916390E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9200255E+002, 1.4752246E+002,-6.7837881E+001,-3.2690084E+001,-5.1850639E+001, 8.5086961E-001, 0.0000000E+000, 0.0000000E+000,-3.2326501E+000,-4.0052778E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9230417E+002, 1.6822392E+002,-7.2478184E+001,-3.6681819E+001,-5.2100717E+001, 8.7464504E-001, 0.0000000E+000, 0.0000000E+000, 6.8856361E+000, 7.8378440E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9260088E+002, 1.6018527E+002,-7.0665655E+001,-3.4210982E+001,-5.1707021E+001, 8.6434016E-001, 0.0000000E+000, 0.0000000E+000, 1.9821508E+000, 4.4659525E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9290645E+002, 1.6091436E+002,-6.8975190E+001,-3.1825502E+001,-5.1468470E+001, 8.6908162E-001, 0.0000000E+000, 0.0000000E+000, 8.8709549E+000, 9.5142755E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9320053E+002, 1.6278126E+002,-6.8845035E+001,-3.2433749E+001,-5.1582036E+001, 8.5217472E-001, 0.0000000E+000, 0.0000000E+000, 1.1527454E+001, 1.0772617E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9351089E+002, 1.5398189E+002,-6.8453821E+001,-3.3217267E+001,-5.1682891E+001, 8.6634071E-001, 0.0000000E+000, 0.0000000E+000, 1.4159216E+000, 1.4942560E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9380124E+002, 1.6513422E+002,-7.0175822E+001,-3.3055392E+001,-5.1340349E+001, 8.6320959E-001, 0.0000000E+000, 0.0000000E+000, 9.9923008E+000, 1.1425861E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9410881E+002, 1.5465898E+002,-6.7831708E+001,-3.0529558E+001,-5.0952130E+001, 8.5423618E-001, 0.0000000E+000, 0.0000000E+000, 7.2765044E+000, 6.1998234E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9440256E+002, 1.6493705E+002,-7.3187741E+001,-3.2127545E+001,-5.1167737E+001, 8.5330915E-001, 0.0000000E+000, 0.0000000E+000, 1.0660140E+001, 9.3073331E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9470894E+002, 1.5090652E+002,-6.8062157E+001,-3.6275390E+001,-5.1047485E+001, 8.4505249E-001, 0.0000000E+000, 0.0000000E+000,-1.9574777E+000,-3.6334548E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9500171E+002, 1.7048543E+002,-7.1334290E+001,-3.8434821E+001,-5.1161648E+001, 8.7321472E-001, 0.0000000E+000, 0.0000000E+000, 8.1792408E+000, 1.0427884E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9530548E+002, 1.6274558E+002,-6.9736832E+001,-3.4917109E+001,-5.0990696E+001, 8.7064348E-001, 0.0000000E+000, 0.0000000E+000, 7.2575537E+000, 7.9715858E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9560182E+002, 1.5039495E+002,-6.7093698E+001,-3.3438548E+001,-5.1078230E+001, 8.5291987E-001, 0.0000000E+000, 0.0000000E+000, 1.8266272E-001,-3.6260221E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9590811E+002, 1.6466491E+002,-7.0012469E+001,-3.3304687E+001,-5.0857983E+001, 8.7389200E-001, 0.0000000E+000, 0.0000000E+000, 1.2058169E+001, 1.1363664E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9620755E+002, 1.5290386E+002,-6.8580640E+001,-3.2530593E+001,-5.0749405E+001, 8.5403359E-001, 0.0000000E+000, 0.0000000E+000, 3.7160519E+000, 1.8972601E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9650169E+002, 1.6679723E+002,-7.1262671E+001,-3.3401011E+001,-5.0748006E+001, 8.6122218E-001, 0.0000000E+000, 0.0000000E+000, 1.0217081E+001, 1.2246763E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9681105E+002, 1.5411050E+002,-6.6041146E+001,-3.5344648E+001,-5.0366617E+001, 8.5005224E-001, 0.0000000E+000, 0.0000000E+000, 2.5680307E+000, 3.2081420E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9710500E+002, 1.7082662E+002,-7.1506000E+001,-3.4844752E+001,-5.0692873E+001, 8.7838647E-001, 0.0000000E+000, 0.0000000E+000, 1.3799192E+001, 1.4661376E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9740295E+002, 1.5308714E+002,-6.9838019E+001,-3.1114678E+001,-5.0304456E+001, 8.5597807E-001, 0.0000000E+000, 0.0000000E+000, 4.9502560E+000, 2.6859683E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9770374E+002, 1.6025717E+002,-7.1178762E+001,-3.2109764E+001,-5.0720798E+001, 8.6931720E-001, 0.0000000E+000, 0.0000000E+000, 6.9660365E+000, 7.1171616E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9800293E+002, 1.6673149E+002,-7.1449811E+001,-3.4009148E+001,-5.0555505E+001, 8.4704245E-001, 0.0000000E+000, 0.0000000E+000, 1.0726789E+001, 1.1564064E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9830843E+002, 1.5505945E+002,-6.6874375E+001,-3.4276619E+001,-5.0262829E+001, 8.4765536E-001, 0.0000000E+000, 0.0000000E+000, 5.0879551E+000, 4.4932849E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9860413E+002, 1.5908969E+002,-6.9743720E+001,-3.4910172E+001,-5.0400296E+001, 8.4537133E-001, 0.0000000E+000, 0.0000000E+000, 6.7341226E+000, 4.8808726E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9890880E+002, 1.5750086E+002,-7.0758761E+001,-3.6144052E+001,-5.1433337E+001, 8.3661810E-001, 0.0000000E+000, 0.0000000E+000, 1.2250170E+000, 1.3230593E-003, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9920277E+002, 1.6513269E+002,-7.0024067E+001,-3.8229073E+001,-5.1568769E+001, 8.5379032E-001, 0.0000000E+000, 0.0000000E+000, 4.3216129E+000, 6.1645746E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9950087E+002, 1.5245452E+002,-6.6781191E+001,-3.7322684E+001,-5.1342948E+001, 8.3230838E-001, 0.0000000E+000, 0.0000000E+000,-3.4587739E+000,-2.1599915E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.9980925E+002, 1.6829453E+002,-7.4021861E+001,-3.4163012E+001,-5.1059423E+001, 8.3770915E-001, 0.0000000E+000, 0.0000000E+000, 9.4044977E+000, 9.8879416E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0010211E+002, 1.5267999E+002,-6.9905656E+001,-3.1392026E+001,-5.1014706E+001, 8.4819313E-001, 0.0000000E+000, 0.0000000E+000, 9.7260863E-001, 1.2157978E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0040169E+002, 1.6977228E+002,-7.4096108E+001,-3.2044301E+001,-5.1491035E+001, 8.7362395E-001, 0.0000000E+000, 0.0000000E+000, 1.3053014E+001, 1.3014465E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0070448E+002, 1.5360980E+002,-6.8377797E+001,-3.4341621E+001,-5.1821715E+001, 8.3604658E-001, 0.0000000E+000, 0.0000000E+000, 1.8543949E+000,-9.5284101E-002, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0100401E+002, 1.5692141E+002,-7.3561903E+001,-3.5444419E+001,-5.1906840E+001, 8.3299532E-001, 0.0000000E+000, 0.0000000E+000,-1.5192959E+000,-3.1587576E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0130527E+002, 1.5769553E+002,-7.0449891E+001,-3.5664590E+001,-5.1639295E+001, 8.2323655E-001, 0.0000000E+000, 0.0000000E+000,-2.2023843E-001, 7.6499376E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0160652E+002, 1.6710107E+002,-7.1176290E+001,-3.4153668E+001,-5.1707680E+001, 8.3839474E-001, 0.0000000E+000, 0.0000000E+000, 1.0144917E+001, 1.0901831E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0190776E+002, 1.5575531E+002,-6.8852434E+001,-3.4873694E+001,-5.1328732E+001, 8.3752452E-001, 0.0000000E+000, 0.0000000E+000, 2.2202940E+000, 1.5379737E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0220901E+002, 1.6222791E+002,-7.2089095E+001,-3.3822590E+001,-5.1709529E+001, 8.4585661E-001, 0.0000000E+000, 0.0000000E+000, 4.5549934E+000, 5.4525495E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0250423E+002, 1.6555262E+002,-7.2978620E+001,-3.2555440E+001,-5.1671377E+001, 8.6976000E-001, 0.0000000E+000, 0.0000000E+000, 9.4944493E+000, 9.2169436E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0280200E+002, 1.6063846E+002,-7.3453564E+001,-3.6957849E+001,-5.2107231E+001, 8.9113031E-001, 0.0000000E+000, 0.0000000E+000, 1.7553331E-001,-9.8905750E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0310176E+002, 1.6142154E+002,-7.1654537E+001,-3.9063174E+001,-5.2670156E+001, 8.6440856E-001, 0.0000000E+000, 0.0000000E+000,-4.4895052E-001,-1.1019169E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0340154E+002, 1.5676391E+002,-7.0102554E+001,-3.4373484E+001,-5.2639028E+001, 8.6382413E-001, 0.0000000E+000, 0.0000000E+000, 1.0874110E+000, 5.1266744E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0370924E+002, 1.5611980E+002,-7.1645628E+001,-3.2210174E+001,-5.1823832E+001, 8.6454504E-001, 0.0000000E+000, 0.0000000E+000, 1.1950326E+000, 1.3047080E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0400620E+002, 1.5486281E+002,-7.2474152E+001,-3.4164255E+001,-5.1711794E+001, 8.2686153E-001, 0.0000000E+000, 0.0000000E+000,-3.3705410E+000,-2.6605315E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0431039E+002, 1.6539856E+002,-7.3226326E+001,-3.6878399E+001,-5.1558417E+001, 8.0478186E-001, 0.0000000E+000, 0.0000000E+000, 2.0109999E+000, 4.5402029E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0460481E+002, 1.6095958E+002,-7.0831771E+001,-3.5243168E+001,-5.1647833E+001, 8.4833387E-001, 0.0000000E+000, 0.0000000E+000, 3.7842987E+000, 4.0851379E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0490491E+002, 1.5642596E+002,-7.1045954E+001,-3.5011653E+001,-5.1521083E+001, 8.4250825E-001, 0.0000000E+000, 0.0000000E+000, 6.8946711E-001,-3.1022559E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0520026E+002, 1.6289557E+002,-7.1098820E+001,-3.6312196E+001,-5.1721917E+001, 8.6624890E-001, 0.0000000E+000, 0.0000000E+000, 4.3642253E+000, 4.6288902E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0550024E+002, 1.5510360E+002,-7.3115623E+001,-3.4196985E+001,-5.1722429E+001, 8.4382057E-001, 0.0000000E+000, 0.0000000E+000,-1.3288564E+000,-3.0876183E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0580780E+002, 1.6363535E+002,-7.4334918E+001,-3.5443459E+001,-5.2196880E+001, 8.7974556E-001, 0.0000000E+000, 0.0000000E+000, 2.5001978E+000, 2.5398384E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0610573E+002, 1.6363293E+002,-7.1932837E+001,-3.8359374E+001,-5.2398326E+001, 8.2095220E-001, 0.0000000E+000, 0.0000000E+000, 2.5537751E+000, 1.7633495E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0640704E+002, 1.5569661E+002,-6.8734245E+001,-3.5996436E+001,-5.2695775E+001, 8.3670891E-001, 0.0000000E+000, 0.0000000E+000,-1.5693792E+000,-8.9313826E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0670636E+002, 1.6855971E+002,-7.3056331E+001,-3.2394745E+001,-5.2354973E+001, 8.5033351E-001, 0.0000000E+000, 0.0000000E+000, 1.0631312E+001, 1.1603999E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0700554E+002, 1.5122849E+002,-6.9416746E+001,-3.2146435E+001,-5.2543896E+001, 8.2546572E-001, 0.0000000E+000, 0.0000000E+000,-6.0008309E-001,-2.0531222E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0730348E+002, 1.6272734E+002,-7.3458941E+001,-3.6996557E+001,-5.2861977E+001, 8.5158704E-001, 0.0000000E+000, 0.0000000E+000, 8.7218064E-001, 2.6145355E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0760608E+002, 1.6360425E+002,-7.3403582E+001,-3.4483655E+001,-5.2710873E+001, 8.6457870E-001, 0.0000000E+000, 0.0000000E+000, 3.7902205E+000, 3.8707203E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0791075E+002, 1.6311354E+002,-7.2756084E+001,-3.2639972E+001,-5.2752786E+001, 8.7083189E-001, 0.0000000E+000, 0.0000000E+000, 6.2680652E+000, 5.8355289E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0820334E+002, 1.4958716E+002,-7.0144224E+001,-3.3777312E+001,-5.2642386E+001, 8.5430776E-001, 0.0000000E+000, 0.0000000E+000,-5.2564347E+000,-6.1224498E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0851167E+002, 1.6535839E+002,-6.9623872E+001,-3.3842597E+001,-5.2398574E+001, 8.4959927E-001, 0.0000000E+000, 0.0000000E+000, 8.0110169E+000, 1.0342942E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0881107E+002, 1.5748874E+002,-6.7776190E+001,-3.1263775E+001,-5.1728372E+001, 8.4426921E-001, 0.0000000E+000, 0.0000000E+000, 7.2492401E+000, 7.5646729E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0910753E+002, 1.5946378E+002,-6.8946954E+001,-3.3822204E+001,-5.0980277E+001, 8.6812072E-001, 0.0000000E+000, 0.0000000E+000, 6.8447552E+000, 6.5824666E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0941228E+002, 1.5518271E+002,-7.0747170E+001,-3.4720419E+001,-5.0786080E+001, 8.4060948E-001, 0.0000000E+000, 0.0000000E+000, 6.7906540E-001,-2.3035291E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.0970419E+002, 1.7579519E+002,-7.4532889E+001,-3.2702971E+001,-5.0564352E+001, 8.9066308E-001, 0.0000000E+000, 0.0000000E+000, 1.6579902E+001, 1.8885639E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1000914E+002, 1.5789368E+002,-7.0308048E+001,-3.3160070E+001,-5.0746489E+001, 8.6212788E-001, 0.0000000E+000, 0.0000000E+000, 6.0482776E+000, 4.5411977E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1030261E+002, 1.5376694E+002,-7.0443318E+001,-3.3066016E+001,-5.0670938E+001, 8.6587761E-001, 0.0000000E+000, 0.0000000E+000, 1.7722032E+000, 4.5255010E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1060011E+002, 1.6242636E+002,-7.0142174E+001,-3.4311410E+001,-5.0578642E+001, 8.2839785E-001, 0.0000000E+000, 0.0000000E+000, 8.9226498E+000, 8.2225276E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1090602E+002, 1.5044577E+002,-6.8766522E+001,-3.3650767E+001,-5.1055863E+001, 8.2508505E-001, 0.0000000E+000, 0.0000000E+000,-1.0351805E-001,-2.2022953E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1120689E+002, 1.5580920E+002,-7.2004403E+001,-3.2248558E+001,-5.1151990E+001, 8.2350034E-001, 0.0000000E+000, 0.0000000E+000, 1.4033633E+000, 1.2277475E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1150288E+002, 1.7019536E+002,-7.3160538E+001,-3.1568351E+001,-5.1691882E+001, 8.1482361E-001, 0.0000000E+000, 0.0000000E+000, 1.2395935E+001, 1.4589415E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1180754E+002, 1.5556680E+002,-7.1332271E+001,-3.2809389E+001,-5.1813122E+001, 8.2719174E-001, 0.0000000E+000, 0.0000000E+000, 8.8474241E-001, 4.3920589E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1210410E+002, 1.7222668E+002,-7.1976344E+001,-3.8701173E+001,-5.1290488E+001, 8.5342955E-001, 0.0000000E+000, 0.0000000E+000, 8.8053223E+000, 1.1112107E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1240363E+002, 1.4852778E+002,-7.1084239E+001,-3.3223626E+001,-5.0884178E+001, 8.2640877E-001, 0.0000000E+000, 0.0000000E+000,-4.3658031E+000,-5.8378549E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1270338E+002, 1.6333717E+002,-7.0371417E+001,-3.0282060E+001,-5.1067248E+001, 8.0688629E-001, 0.0000000E+000, 0.0000000E+000, 1.1277494E+001, 1.2423328E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1300078E+002, 1.5892964E+002,-6.8989165E+001,-3.1135549E+001,-5.0640262E+001, 8.0354552E-001, 0.0000000E+000, 0.0000000E+000, 9.3053548E+000, 8.9682094E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1330115E+002, 1.6563423E+002,-7.2385646E+001,-3.4744493E+001,-5.0794017E+001, 8.4009917E-001, 0.0000000E+000, 0.0000000E+000, 8.8647418E+000, 8.5501743E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1360445E+002, 1.6161429E+002,-6.9681732E+001,-3.5546100E+001,-5.0762412E+001, 8.4207155E-001, 0.0000000E+000, 0.0000000E+000, 7.9334123E+000, 6.4661214E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1390935E+002, 1.5914620E+002,-6.9310804E+001,-3.5090356E+001,-5.1206091E+001, 8.6511187E-001, 0.0000000E+000, 0.0000000E+000, 4.0984432E+000, 4.4040600E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1421001E+002, 1.6875026E+002,-7.0618874E+001,-3.4789042E+001,-5.1092237E+001, 9.0500559E-001, 0.0000000E+000, 0.0000000E+000, 1.2363182E+001, 1.3155116E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1450940E+002, 1.5651218E+002,-7.1145567E+001,-3.5039790E+001,-5.0615857E+001, 8.8385879E-001, 0.0000000E+000, 0.0000000E+000, 1.1614224E+000, 5.9482042E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1480841E+002, 1.4516050E+002,-6.8383677E+001,-3.4435888E+001,-5.0190539E+001, 8.4564523E-001, 0.0000000E+000, 0.0000000E+000,-5.9119796E+000,-7.0039563E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1511041E+002, 1.6774340E+002,-7.2264066E+001,-3.5146008E+001,-5.0516264E+001, 8.2443448E-001, 0.0000000E+000, 0.0000000E+000, 8.0033210E+000, 1.0641492E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1540723E+002, 1.5521271E+002,-6.7895837E+001,-3.5206860E+001,-5.0507692E+001, 8.3143549E-001, 0.0000000E+000, 0.0000000E+000, 1.1306487E+000, 2.4337578E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1570239E+002, 1.6925194E+002,-7.4983175E+001,-3.4799766E+001,-5.0391126E+001, 8.5128586E-001, 0.0000000E+000, 0.0000000E+000, 8.2583393E+000, 9.9291591E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1600371E+002, 1.5695225E+002,-6.9999547E+001,-3.4005651E+001,-5.0702115E+001, 8.4438123E-001, 0.0000000E+000, 0.0000000E+000, 4.1241124E+000, 3.0893229E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1630518E+002, 1.6044954E+002,-7.2702499E+001,-3.3188487E+001,-5.0932200E+001, 8.8412452E-001, 0.0000000E+000, 0.0000000E+000, 5.5432279E+000, 4.5104744E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1660857E+002, 1.6708358E+002,-7.1817472E+001,-3.4684005E+001,-5.0540504E+001, 8.8247722E-001, 0.0000000E+000, 0.0000000E+000, 1.1726192E+001, 1.0924073E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1690053E+002, 1.5330536E+002,-7.0136283E+001,-3.4176207E+001,-5.0527800E+001, 8.3856255E-001, 0.0000000E+000, 0.0000000E+000, 2.3164971E+000,-6.9636244E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1720763E+002, 1.6237191E+002,-7.1289899E+001,-3.2117276E+001,-5.0154817E+001, 8.6504142E-001, 0.0000000E+000, 0.0000000E+000, 1.0617142E+001, 9.6749568E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 2.1750320E+002, 1.6243894E+002,-7.1361295E+001,-3.4054771E+001,-4.9750076E+001, 8.6459117E-001, 0.0000000E+000, 0.0000000E+000, 8.0260897E+000, 8.1373896E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
